//
5468	Шапочка Большого Краба (Ами)	e1122	10110001	0	0	0	0003011501	0	0	20	0	0	0	0	1	1	1	1	1	1	1	10000	4	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5469	Костюм Большого Краба (Ами)	e1124	10110002	0	0	0	0003011502	0	0	22	0	0	0	0	1	1	1	1	1	1	1	10000	4	0	-1	0	0	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5470	Перчатки Большого Краба (Ами)	e1123	10110003	0	0	0	0003011503	0	0	23	0	0	0	0	1	1	1	1	1	1	1	10000	4	0	-1	0	0	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5471	Ботинки Большого Краба (Ами)	e1125	10110004	0	0	0	0003011504	0	0	24	0	0	0	0	1	1	1	1	1	1	1	10000	4	0	-1	0	0	4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5472	Шляпа с утиным носом (Ланс)	e1226	10110001	0000991501	0	0	0	0	0	20	0	0	0	0	1	1	1	1	1	1	1	10000	1	5	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	20,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5473	Шляпа с утиным носом (Карциз)	e1226	10110001	0	0001011701	0	0	0	0	20	0	0	0	0	1	1	1	1	1	1	1	10000	2	5	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	20,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5474	Шляпа с утиным носом (Филлис)	e1226	10110001	0	0	0002999501	0	0	0	20	0	0	0	0	1	1	1	1	1	1	1	10000	3	5	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	20,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5475	Шляпа с утиным носом (Ами)	e1226	10110001	0	0	0	0003012801	0	0	20	0	0	0	0	1	1	1	1	1	1	1	10000	4	5	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	20,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5476	Кепи злого духа (Ланс)	e1214	10110001	0000991901	0	0	0	0	0	20	0	0	0	0	1	1	1	1	1	1	1	10000	1	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5477	Кепи злого духа (Карциз)	e1214	10110001	0	0001012201	0	0	0	0	20	0	0	0	0	1	1	1	1	1	1	1	10000	2	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5478	Кепи злого духа (Филлис)	e1214	10110001	0	0	0002999901	0	0	0	20	0	0	0	0	1	1	1	1	1	1	1	10000	3	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5479	Кепи злого духа (Ами)	e1214	10110001	0	0	0	0003013301	0	0	20	0	0	0	0	1	1	1	1	1	1	1	10000	4	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5480	Шлем кентавра (Ланс)	e1215	10110001	0000992001	0	0	0	0	0	20	0	0	0	0	1	1	1	1	1	1	1	10000	1	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5481	Шлем кентавра (Карциз)	e1215	10110001	0	0001012301	0	0	0	0	20	0	0	0	0	1	1	1	1	1	1	1	10000	2	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5482	Шлем кентавра (Филлис)	e1215	10110001	0	0	0002500101	0	0	0	20	0	0	0	0	1	1	1	1	1	1	1	10000	3	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5483	Шлем кентавра (Ами)	e1215	10110001	0	0	0	0003013401	0	0	20	0	0	0	0	1	1	1	1	1	1	1	10000	4	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5484	Шлем ледяного дракона (Ланс)	e1216	10110001	0000992101	0	0	0	0	0	20	0	0	0	0	1	1	1	1	1	1	1	10000	1	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5485	Шлем ледяного дракона (Карциз)	e1216	10110001	0	0001012401	0	0	0	0	20	0	0	0	0	1	1	1	1	1	1	1	10000	2	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5486	Шлем ледяного дракона (Филлис)	e1216	10110001	0	0	0002500201	0	0	0	20	0	0	0	0	1	1	1	1	1	1	1	10000	3	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5487	Шлем ледяного дракона (Ами)	e1216	10110001	0	0	0	0003013501	0	0	20	0	0	0	0	1	1	1	1	1	1	1	10000	4	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5488	Роба Черного Драконора (Ланс)	e1166	10110002	0000991602	0	0	0	0	0	22	0	0	0	0	1	1	1	1	1	1	1	10000	1	0	-1	0	0	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5489	Перчатки Черного Драконора (Ланс)	e1167	10110003	0000991603	0	0	0	0	0	23	0	0	0	0	1	1	1	1	1	1	1	10000	1	0	-1	0	0	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5490	Туфли Черного Драконора (Ланс)	e1168	10110004	0000991604	0	0	0	0	0	24	0	0	0	0	1	1	1	1	1	1	1	10000	1	0	-1	0	0	4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5491	Роба Черного Драконора (Карциз)	e1166	10110002	0	0001011802	0	0	0	0	22	0	0	0	0	1	1	1	1	1	1	1	10000	2	0	-1	0	0	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5492	Перчатки Черного Драконора (Карциз)	e1167	10110003	0	0001011803	0	0	0	0	23	0	0	0	0	1	1	1	1	1	1	1	10000	2	0	-1	0	0	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5493	Туфли Черного Драконора (Карциз)	e1168	10110004	0	0001011804	0	0	0	0	24	0	0	0	0	1	1	1	1	1	1	1	10000	2	0	-1	0	0	4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5494	Роба Черного Драконора (Филлис)	e1166	10110002	0	0	0002999602	0	0	0	22	0	0	0	0	1	1	1	1	1	1	1	10000	3	0	-1	0	0	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5495	Перчатки Черного Драконора (Филлис)	e1167	10110003	0	0	0002999603	0	0	0	23	0	0	0	0	1	1	1	1	1	1	1	10000	3	0	-1	0	0	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5496	Туфли Черного Драконора (Филлис)	e1168	10110004	0	0	0002999604	0	0	0	24	0	0	0	0	1	1	1	1	1	1	1	10000	3	0	-1	0	0	4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5497	Шляпа Черного Драконора (Ами)	e1169	10110001	0	0	0	0003012901	0	0	20	0	0	0	0	1	1	1	1	1	1	1	10000	4	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5498	Роба Черного Драконора (Ами)	e1166	10110002	0	0	0	0003012902	0	0	22	0	0	0	0	1	1	1	1	1	1	1	10000	4	0	-1	0	0	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5499	Перчатки Черного Драконора (Ами)	e1167	10110003	0	0	0	0003012903	0	0	23	0	0	0	0	1	1	1	1	1	1	1	10000	4	0	-1	0	0	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5500	Туфли Черного Драконора (Ами)	e1168	10110004	0	0	0	0003012904	0	0	24	0	0	0	0	1	1	1	1	1	1	1	10000	4	0	-1	0	0	4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5501	Роба Кайлинора (Ланс)	e1170	10110002	0000991702	0	0	0	0	0	22	0	0	0	0	1	1	1	1	1	1	1	10000	1	0	-1	0	0	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5502	Перчатки Кайлинора (Ланс)	e1171	10110003	0000991703	0	0	0	0	0	23	0	0	0	0	1	1	1	1	1	1	1	10000	1	0	-1	0	0	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5503	Туфли Кайлинора (Ланс)	e1172	10110004	0000991704	0	0	0	0	0	24	0	0	0	0	1	1	1	1	1	1	1	10000	1	0	-1	0	0	4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5504	Роба Кайлинора (Карциз)	e1170	10110002	0	0001011902	0	0	0	0	22	0	0	0	0	1	1	1	1	1	1	1	10000	2	0	-1	0	0	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5505	Платье Кайлинора (Карциз)	e1171	10110003	0	0001011903	0	0	0	0	23	0	0	0	0	1	1	1	1	1	1	1	10000	2	0	-1	0	0	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5506	Туфли Кайлинора (Карциз)	e1172	10110004	0	0001011904	0	0	0	0	24	0	0	0	0	1	1	1	1	1	1	1	10000	2	0	-1	0	0	4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5507	Роба Кайлинора (Филлис)	e1170	10110002	0	0	0002999702	0	0	0	22	0	0	0	0	1	1	1	1	1	1	1	10000	3	0	-1	0	0	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5508	Перчатки Кайлинора (Филлис)	e1171	10110003	0	0	0002999703	0	0	0	23	0	0	0	0	1	1	1	1	1	1	1	10000	3	0	-1	0	0	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5509	Туфли Кайлинора (Филлис)	e1172	10110004	0	0	0002999704	0	0	0	24	0	0	0	0	1	1	1	1	1	1	1	10000	3	0	-1	0	0	4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5510	Шляпа Кайлинора (Ами)	e1173	10110001	0	0	0	0003013001	0	0	20	0	0	0	0	1	1	1	1	1	1	1	10000	4	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5511	Роба Кайлинора (Ами)	e1170	10110002	0	0	0	0003013002	0	0	22	0	0	0	0	1	1	1	1	1	1	1	10000	4	0	-1	0	0	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5512	Перчатки Кайлинора (Ами)	e1171	10110003	0	0	0	0003013003	0	0	23	0	0	0	0	1	1	1	1	1	1	1	10000	4	0	-1	0	0	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5513	Туфли Кайлинора (Ами)	e1172	10110004	0	0	0	0003013004	0	0	24	0	0	0	0	1	1	1	1	1	1	1	10000	4	0	-1	0	0	4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5514	Броня Дракона (Карциз)	e0898	10110002	0	0001012102	0	0	0	0	22	0	0	0	0	1	1	1	1	1	1	1	10000	2	0	-1	0	0	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5515	Латные рукавицы Дракона (Карциз)	e0899	10110003	0	0001012103	0	0	0	0	23	0	0	0	0	1	1	1	1	1	1	1	10000	2	0	-1	0	0	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5516	Наголенники Дракона (Карциз)	e0900	10110004	0	0001012104	0	0	0	0	24	0	0	0	0	1	1	1	1	1	1	1	10000	2	0	-1	0	0	4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5517	Броня Дракона (Ами)	e0907	10110002	0	0	0	0003013202	0	0	22	0	0	0	0	1	1	1	1	1	1	1	10000	4	0	-1	0	0	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5518	Латные рукавицы Дракона (Ами)	e0908	10110003	0	0	0	0003013203	0	0	23	0	0	0	0	1	1	1	1	1	1	1	10000	4	0	-1	0	0	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
5519	Наголенники Дракона (Ами)	e0909	10110004	0	0	0	0003013204	0	0	24	0	0	0	0	1	1	1	1	1	1	1	10000	4	0	-1	0	0	4	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0	0,0	25000,25000	0	0	0	0	0	0	0	0	0	0	0	0	0	0,0	0	0	0	0
